symbol	target_address	status	extent_hex	region	sha256	function_address	function_extent_hex	access_address	access_opcode	base_register	trace_addresses	instruction_window_sha256	callee_address	callee_sha256	matching_evidence	matching_evidence_sha256	requesters	proof_kind	function_sha256	analysis_sha256	claim
DAT_0035b740	0x0035b740	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00129250	0x1d0	0x00129324	lbu	2	0x00129320	1a21e1239d06cec315c0cc0428fc58f59ec6e84f6274e37e96116779fa96e0ef			analysis/matching/hunt1000plus-v34-validated-16.tsv	3e824f63d90666b021b356df579c5d3404e23acffa3e959ea863354f4219d1f3	ps2/progress28_structural_lift_recovered.o	block-local-constant	6289b22588d7a4aa0914ba8cb3c66bb7ee22192188297d54bfe1e1a5cad4d48b	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b741	0x0035b741	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00129420	0x2a4	0x001294c8	sb	12	0x00129498	c888c14586c6326857b9461c509a804ff28235aca99385ceb4451abd577534ef			analysis/matching/hunt1000plus-v34-validated-16.tsv	3e824f63d90666b021b356df579c5d3404e23acffa3e959ea863354f4219d1f3	ps2/progress28_structural_lift_recovered.o	block-local-constant	934bda7461a1d4f2f601c215f9d61ae8d860838b350f4ddf3cd8c55a9781e9b6	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b742	0x0035b742	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00129420	0x2a4	0x001295a4	lbu	2	0x001295a0	bc4a533df3dc791cf93e6b337c27cf64de943044783e93e3321716b2a7a10c02			analysis/matching/hunt1000plus-v34-validated-16.tsv	3e824f63d90666b021b356df579c5d3404e23acffa3e959ea863354f4219d1f3	ps2/progress28_structural_lift_recovered.o	block-local-constant	934bda7461a1d4f2f601c215f9d61ae8d860838b350f4ddf3cd8c55a9781e9b6	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b743	0x0035b743	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00129420	0x2a4	0x001294d8	sb	2	0x001294d0	70501549debc4c27c08846c18422f11342507e12a5bca027fecb1d531a5be304			analysis/matching/hunt1000plus-v34-validated-16.tsv	3e824f63d90666b021b356df579c5d3404e23acffa3e959ea863354f4219d1f3	ps2/progress28_structural_lift_recovered.o	block-local-constant	934bda7461a1d4f2f601c215f9d61ae8d860838b350f4ddf3cd8c55a9781e9b6	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b744	0x0035b744	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001296c4	0x278	0x0012975c	sb	2	0x00129748	40014d5bec60bc89adda86871b19971ec1bb8b148f634f588d8925588123967c			analysis/matching/hunt1000plus-v34-validated-16.tsv	3e824f63d90666b021b356df579c5d3404e23acffa3e959ea863354f4219d1f3	ps2/progress28_structural_lift_recovered.o	block-local-constant	784a0b6f8b4a270c64f85125adb6943722d6d9dcf0976580cb69719be95e65b8	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b745	0x0035b745	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001296c4	0x278	0x00129780	sb	2	0x00129760	154a559bb61e8e6e90c511866da53a2245b9b9d3ac1bbfaacbc3628ec9eaf7b2			analysis/matching/hunt1000plus-v34-validated-16.tsv	3e824f63d90666b021b356df579c5d3404e23acffa3e959ea863354f4219d1f3	ps2/progress28_structural_lift_recovered.o	block-local-constant	784a0b6f8b4a270c64f85125adb6943722d6d9dcf0976580cb69719be95e65b8	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b746	0x0035b746	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001296c4	0x278	0x00129790	sb	2	0x00129788	14825fbde99b9f977072ac2d719c07d827d199eaa3a230b8ac48a3b7ae66f38b			analysis/matching/hunt1000plus-v34-validated-16.tsv	3e824f63d90666b021b356df579c5d3404e23acffa3e959ea863354f4219d1f3	ps2/progress28_structural_lift_recovered.o	block-local-constant	784a0b6f8b4a270c64f85125adb6943722d6d9dcf0976580cb69719be95e65b8	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b747	0x0035b747	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00129250	0x1d0	0x00129368	sb	3	0x00129358	2a764dd699c26a5c72a600207fa4f2c01b6118f170a168a65d9cb0de0215d07d			analysis/matching/hunt1000plus-v34-validated-16.tsv	3e824f63d90666b021b356df579c5d3404e23acffa3e959ea863354f4219d1f3	ps2/progress28_structural_lift_recovered.o	block-local-constant	6289b22588d7a4aa0914ba8cb3c66bb7ee22192188297d54bfe1e1a5cad4d48b	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b748	0x0035b748	DIRECT_ACCESS_PROVED	0x2	initialized	96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7	0x00129250	0x1d0	0x001293dc	sh	6	0x001293cc	a5c9951af71982e209ea8389a826a51a62af0f98ece7b442d1c21c1e1f5b94e5			analysis/matching/hunt1000plus-v34-validated-16.tsv	3e824f63d90666b021b356df579c5d3404e23acffa3e959ea863354f4219d1f3	ps2/progress28_structural_lift_recovered.o	block-local-constant	6289b22588d7a4aa0914ba8cb3c66bb7ee22192188297d54bfe1e1a5cad4d48b	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b74c	0x0035b74c	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x00129420	0x2a4	0x00129684	sw	6	0x0012966c	df6126e6c126d85821e34779df7cd63314db3271e0f7aced41e14d20f7757ed4			analysis/matching/hunt1000plus-v34-validated-16.tsv	3e824f63d90666b021b356df579c5d3404e23acffa3e959ea863354f4219d1f3	ps2/progress28_structural_lift_recovered.o	block-local-constant	934bda7461a1d4f2f601c215f9d61ae8d860838b350f4ddf3cd8c55a9781e9b6	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b750	0x0035b750	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00129250	0x1d0	0x00129274	sb	3	0x00129264	92265318b212df8faf1caaf8696dda4e457f549eab600f699cad671ae2112f43			analysis/matching/hunt1000plus-v34-validated-16.tsv	3e824f63d90666b021b356df579c5d3404e23acffa3e959ea863354f4219d1f3	ps2/progress28_structural_lift_recovered.o	block-local-constant	6289b22588d7a4aa0914ba8cb3c66bb7ee22192188297d54bfe1e1a5cad4d48b	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b752	0x0035b752	DIRECT_ACCESS_PROVED	0x2	initialized	96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7	0x00129420	0x2a4	0x00129448	sh	3	0x00129438	c194dfd8e99c33d5e6c116c6297da97cb3bb7bcc657e0d7e2b998f83c32daec3			analysis/matching/hunt1000plus-v34-validated-16.tsv	3e824f63d90666b021b356df579c5d3404e23acffa3e959ea863354f4219d1f3	ps2/progress28_structural_lift_recovered.o	block-local-constant	934bda7461a1d4f2f601c215f9d61ae8d860838b350f4ddf3cd8c55a9781e9b6	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b75a	0x0035b75a	DIRECT_ACCESS_PROVED	0x2	initialized	96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7	0x0012993c	0x1b8	0x00129ab4	sh	6	0x00129aa4	32b34a0426ac68b3ae87d709f7d3084764a7239c55f01098326f1c7a5a8f7d6f			analysis/matching/hunt1000plus-v34-validated-16.tsv	3e824f63d90666b021b356df579c5d3404e23acffa3e959ea863354f4219d1f3	ps2/progress28_structural_lift_recovered.o	block-local-constant	1800a2ea5d0b0b6b3e517961b2b8bf5e92becd816f7b7e4415ea142ba27af35a	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b760	0x0035b760	DIRECT_ACCESS_PROVED	0x8	initialized	af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc	0x001296c4	0x278	0x001298f8	sd	6	0x001298e8	d622447d8fecef517d5571a88b8cc9869b34133152d913d1d87f7e0dbf5a3bdd			analysis/matching/hunt1000plus-v34-validated-16.tsv	3e824f63d90666b021b356df579c5d3404e23acffa3e959ea863354f4219d1f3	ps2/progress28_structural_lift_recovered.o	block-local-constant	784a0b6f8b4a270c64f85125adb6943722d6d9dcf0976580cb69719be95e65b8	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b768	0x0035b768	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00127b78	0x288	0x00127c68	sb	2	0x00127c60	19646487a3bd16e4c49e1ae7d8697e9f539ad6d78e14b41c51afed0a31a7f60f			analysis/matching/hunt1000plus-v46-validated-42.tsv	c13a582a9b6bc100256670dbc0d2b2bda6f10293f4359e3b2fd912dcf8c2f5db	ps2/progress28_structural_lift_recovered.o	block-local-constant	6cc956f4227aa9bebd8fa045f54a8e50c313902143136c3b064f7c92d71802c8	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b780	0x0035b780	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x001522d8	0x107c	0x00152330	sw	2	0x00152308	63d58a835f6aae7b2856f86f9da1ebf60bb41b567d85c5c914d42f9a4cb7be8d			analysis/matching/hunt1041-v52-validated-17.tsv	05383075b5e8de362905b18184a8b4b88c4b9e1310568ac1791fff170c6129d9	ps2/progress28_structural_lift_recovered.o	block-local-constant	5c6072d8d1892b2346877a2820d67d29a2040a333951ad704b9301380cb47a8c	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b788	0x0035b788	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x0014e140	0x6e8	0x0014e2ac	lbu	2	0x0014e2a4	abef42c8264b635f8dac68ddd6e9c584ac6c6c1ce6befe099bac973a898c41cc			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	3d8d2a8860090142a61a06c1b9eee5c1d5a2b280210dccd0462caf2f6165a068	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b789	0x0035b789	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x0014e140	0x6e8	0x0014e350	lbu	2	0x0014e340;0x0014e34c	06607dbfbf743a367e8c794ebf4f9f661ff33e17ab2ef2860d172f3d934160da			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	3d8d2a8860090142a61a06c1b9eee5c1d5a2b280210dccd0462caf2f6165a068	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b78a	0x0035b78a	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001591a8	0xc0	0x001591ac	lbu	2	0x001591a8	8788a566a141d33ab2e7a16db26665528c6bd68c62f407e123ad449b6d023888			analysis/matching/hunt1041-v48-validated-25.tsv	ba414b327687e47cd31fb81a698f4b8bacfc290633af8809980820342985c54a	ps2/progress28_structural_lift_recovered.o	block-local-constant	31309e011a212ce11fe156e38c0ecfcec68efac5d26be4c8250bea3fce46434d	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b78c	0x0035b78c	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x0012a400	0xfe8	0x0012a488	lbu	6	0x0012a420;0x0012a424	7f4c74e1c24e0e6ee14169b2c5a1778c3c5fe43389247badfe32cd05b43376cf			analysis/matching/hunt1041-v72-validated-v53-6.tsv	b47aedc105d156ff00ff74bf90753e416b3ec6a9de47b5bd3991a8cbe727c01c	ps2/progress28_structural_lift_recovered.o	block-local-constant	dd2102d989e6c94134d3272194d288cf3aa85ba2af8e5e336119fafec36f768e	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b78d	0x0035b78d	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00159268	0x1388	0x001599d4	sb	2	0x001599c0;0x001599c4	0dbbe1288a8ad801839e1b582f6796fcb3902ef9326a2e65e84ad3cd5a8825ef			analysis/matching/hunt1000plus-v46-validated-42.tsv	c13a582a9b6bc100256670dbc0d2b2bda6f10293f4359e3b2fd912dcf8c2f5db	ps2/progress28_structural_lift_recovered.o	block-local-constant	c3159c2619767a4e145c394f8d9a2964fa20e2e0a3412f3511ab20a4abaf9782	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b78e	0x0035b78e	DIRECT_ACCESS_PROVED	0x2	initialized	96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7	0x0015a5f0	0x77c	0x0015a84c	lhu	2	0x0015a844	5d4eecdd58728488e8dc6bb633ab3c84a565d97f95437a7f44772f6223439ff6			analysis/matching/hunt1041-v52-validated-17.tsv	05383075b5e8de362905b18184a8b4b88c4b9e1310568ac1791fff170c6129d9	ps2/progress28_structural_lift_recovered.o	block-local-constant	665f0c485c5b840a0c6bf2adbb7270537921f4976b6dcc0c346fc65efe349850	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b790	0x0035b790	DIRECT_ACCESS_PROVED	0x2	initialized	96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7	0x0012a400	0xfe8	0x0012a5f4	lhu	10	0x0012a5d4;0x0012a5dc	f371015f083a1861b04ba4da436d65c55b86091bbbfb40711bca8ea8e3df9bdf			analysis/matching/hunt1041-v72-validated-v53-6.tsv	b47aedc105d156ff00ff74bf90753e416b3ec6a9de47b5bd3991a8cbe727c01c	ps2/progress28_structural_lift_recovered.o	block-local-constant	dd2102d989e6c94134d3272194d288cf3aa85ba2af8e5e336119fafec36f768e	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b792	0x0035b792	DIRECT_ACCESS_PROVED	0x2	initialized	96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7	0x0012a400	0xfe8	0x0012a404	lhu	2	0x0012a400	5552a7f2b74492e9d21d106c0a27510c70b5b26964ec2913af39f23c1c7854dc			analysis/matching/hunt1041-v72-validated-v53-6.tsv	b47aedc105d156ff00ff74bf90753e416b3ec6a9de47b5bd3991a8cbe727c01c	ps2/progress28_structural_lift_recovered.o	block-local-constant	dd2102d989e6c94134d3272194d288cf3aa85ba2af8e5e336119fafec36f768e	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b794	0x0035b794	DIRECT_ACCESS_PROVED	0x2	initialized	96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7	0x0012a400	0xfe8	0x0012a5fc	lhu	10	0x0012a5d4;0x0012a5dc	847f596fd92a0f718562275c31eb80bc53153ba96b64613cb06d321ca316af29			analysis/matching/hunt1041-v72-validated-v53-6.tsv	b47aedc105d156ff00ff74bf90753e416b3ec6a9de47b5bd3991a8cbe727c01c	ps2/progress28_structural_lift_recovered.o	block-local-constant	dd2102d989e6c94134d3272194d288cf3aa85ba2af8e5e336119fafec36f768e	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b796	0x0035b796	DIRECT_ACCESS_PROVED	0x2	initialized	96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7	0x00159268	0x1388	0x001596a8	sh	3	0x00159698;0x0015969c	d637a4753606eb23390cd107e9e1920203132d22824c58dfde20af07dbfd4492			analysis/matching/hunt1000plus-v46-validated-42.tsv	c13a582a9b6bc100256670dbc0d2b2bda6f10293f4359e3b2fd912dcf8c2f5db	ps2/progress28_structural_lift_recovered.o	block-local-constant	c3159c2619767a4e145c394f8d9a2964fa20e2e0a3412f3511ab20a4abaf9782	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b798	0x0035b798	DIRECT_ACCESS_PROVED	0x2	initialized	96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7	0x00159268	0x1388	0x00159890	sh	3	0x00159874;0x0015987c	c1f0e4713be2cf5b1bcc6fc1fc0855ce7ca4e2f4c6eb51814179dc8fa9f65165			analysis/matching/hunt1000plus-v46-validated-42.tsv	c13a582a9b6bc100256670dbc0d2b2bda6f10293f4359e3b2fd912dcf8c2f5db	ps2/progress28_structural_lift_recovered.o	block-local-constant	c3159c2619767a4e145c394f8d9a2964fa20e2e0a3412f3511ab20a4abaf9782	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b79a	0x0035b79a	DIRECT_ACCESS_PROVED	0x2	initialized	96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7	0x00159268	0x1388	0x00159870	sh	3	0x00159854;0x0015985c	f5f199c8309ba1269757cb97dd1ea1316c56f073c3286f86839001f7850dcea8			analysis/matching/hunt1000plus-v46-validated-42.tsv	c13a582a9b6bc100256670dbc0d2b2bda6f10293f4359e3b2fd912dcf8c2f5db	ps2/progress28_structural_lift_recovered.o	block-local-constant	c3159c2619767a4e145c394f8d9a2964fa20e2e0a3412f3511ab20a4abaf9782	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0035b79c	0x0035b79c	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_0035b79e	0x0035b79e	DIRECT_ACCESS_PROVED	0x2	initialized	96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7	0x00159268	0x1388	0x001597f0	sh	2	0x001597e0;0x001597e4	3ca077c4b5fbfb4dd2d525442c0cb270659668fa4e6c83a740fca620bcfa071a			analysis/matching/hunt1000plus-v46-validated-42.tsv	c13a582a9b6bc100256670dbc0d2b2bda6f10293f4359e3b2fd912dcf8c2f5db	ps2/progress28_structural_lift_recovered.o	block-local-constant	c3159c2619767a4e145c394f8d9a2964fa20e2e0a3412f3511ab20a4abaf9782	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
