symbol	category	provider_kind	owner	resolution_gate	requesters
snes_udivmoddi4_001a7788	target-address-symbol	source-address-alias	src/ps2/progress21_small_helpers_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress21_small_helpers_recovered.o
snes_vtable_00426c28	vtable-or-rtti	program-data	reserved:vtable-data.o	program-data	ps2/address_leaf_recovered.o
snprintf	c-runtime	historical-archive	newlib/libc	archive-identity	ps2/small_dispatch_recovered.o;snes9x/memmap_metadata_recovered.o
sprintf	c-runtime	historical-archive	newlib/libc	archive-identity	ps2/path_helpers_recovered.o;ps2/progress12_io_state_recovered.o;zlib/gzio_recovered.o
sqrtf	named-external	link-contract	reserved:link-contract	link-identity	ps2/newlib_mathfp_recovered.o
stack0x00000000	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
stack0xffffef20	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
stack0xffffef90	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
stack0xffffef98	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
stack0xffffefa4	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
strcasecmp	named-external	link-contract	reserved:link-contract	link-identity	ps2/audio_rpc_recovered.o
strcat	c-runtime	historical-archive	newlib/libc	archive-identity	ps2/path_helpers_recovered.o;zlib/gzio_recovered.o
strchr	c-runtime	historical-archive	newlib/libc	archive-identity	ps2/path_helpers_recovered.o;ps2/progress21_small_helpers_recovered.o
strcmp	c-runtime	historical-archive	newlib/libc	archive-identity	unzip/unzip_api_recovered.o
strcpy	c-runtime	historical-archive	newlib/libc	archive-identity	ps2/libpad_recovered.o;ps2/path_helpers_recovered.o;snes9x/memmap_metadata_recovered.o;zlib/gzio_recovered.o
strlen	c-runtime	historical-archive	newlib/libc	archive-identity	ps2/libmc_recovered.o;ps2/loadfile_iop_recovered.o;ps2/path_helpers_recovered.o;ps2/progress27_large_state_cpu_batch_recovered.o;unzip/unzip_api_recovered.o;zlib/gzio_recovered.o
strncpy	c-runtime	historical-archive	newlib/libc	archive-identity	ps2/cdvd_rpc_historical_recovered.o;ps2/fileio_recovered.o;ps2/libmc_recovered.o;ps2/loadfile_iop_recovered.o;ps2/path_helpers_recovered.o;ps2/progress21_small_helpers_recovered.o
strrchr	c-runtime	historical-archive	newlib/libc	archive-identity	ps2/audio_rpc_recovered.o;ps2/path_helpers_recovered.o;ps2/progress21_small_helpers_recovered.o
strtol	c-runtime	historical-archive	newlib/libc	archive-identity	ps2/progress21_small_helpers_recovered.o;ps2/progress27_large_state_cpu_batch_recovered.o
sub_001019a8	target-function-alias	source-address-alias	src/ps2/progress22_more_small_helpers_recovered.c;src/ps2/progress25_small_core_helpers_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress22_more_small_helpers_recovered.o
sub_00101b64	target-function-alias	source-address-alias	src/ps2/progress22_more_small_helpers_recovered.c;src/ps2/progress25_small_core_helpers_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress22_more_small_helpers_recovered.o
sub_00101ef0	target-function-alias	source-address-alias	src/app/main_flow_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	app/main_flow_recovered.o
sub_00104a54	target-function-alias	source-address-alias	src/app/main_flow_recovered.c;src/ps2/libmtap_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	app/main_flow_recovered.o
sub_001060dc	target-function-alias	source-address-alias	src/app/main_flow_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	app/main_flow_recovered.o
sub_00106824	target-function-alias	source-address-alias	src/app/main_flow_recovered.c;src/ps2/progress12_io_state_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	app/main_flow_recovered.o
sub_00116128	target-function-alias	source-address-alias	src/ps2/address_leaf_recovered.c;src/ps2/progress22_more_small_helpers_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress22_more_small_helpers_recovered.o
sub_001309c4	target-function-alias	source-address-alias	src/ps2/progress22_more_small_helpers_recovered.c;src/ps2/progress26_dsp_runtime_batch_recovered.c	link-identity	ps2/progress22_more_small_helpers_recovered.o
sub_0016fb04	target-function-alias	source-address-alias	src/ps2/progress12_io_state_recovered.c;src/snes9x/sram_recovered.c	link-identity	snes9x/sram_recovered.o
sub_0016fbb4	target-function-alias	source-address-alias	src/ps2/progress12_io_state_recovered.c;src/snes9x/sram_recovered.c	link-identity	snes9x/sram_recovered.o
sub_001833a4	target-function-alias	source-address-alias	src/snes9x/progress13_frontend_more_recovered.c;src/snes9x/sram_recovered.c	link-identity	snes9x/sram_recovered.o
sub_00183660	target-function-alias	source-address-alias	src/ps2/address_leaf_recovered.c;src/ps2/progress24_core_helpers_recovered.c;src/snes9x/sram_recovered.c	link-identity	snes9x/sram_recovered.o
sub_00183678	target-function-alias	source-address-alias	src/ps2/small_dispatch_recovered.c;src/snes9x/sram_recovered.c	link-identity	snes9x/sram_recovered.o
sub_00183c58	target-function-alias	source-address-alias	src/ps2/progress12_io_state_recovered.c;src/ps2/progress28_structural_lift_recovered.c;src/snes9x/sram_recovered.c	link-identity	snes9x/sram_recovered.o
sub_00183d40	target-function-alias	source-address-alias	src/ps2/progress12_io_state_recovered.c;src/ps2/progress28_structural_lift_recovered.c;src/snes9x/sram_recovered.c	link-identity	snes9x/sram_recovered.o
switchdataD_001b18f8	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
switchdataD_001ba82c	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
switchdataD_001baad0	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
syscall	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
target_video_mode_byte_001fc752	named-external	link-contract	reserved:link-contract	link-identity	ps2/gsdriver_recovered.o
top_level_gui_00102ab0	target-address-symbol	source-address-alias	src/app/main_flow_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	app/main_flow_recovered.o
trap	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00426e20	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00426e3c	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00426fa4	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00426fb4	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00427000	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00427004	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00427008	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0042c804	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0042d338	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0042d339	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0042d33a	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447701	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447702	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447703	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447704	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447705	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447706	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447707	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447708	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447709	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0044770a	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0044770b	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0044770c	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0044770d	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0044770e	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0044770f	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447710	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447711	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447712	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447713	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447714	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447715	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447716	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447717	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447718	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447719	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0044771a	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0044771b	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0044771c	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0044771d	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0044771e	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447720	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447721	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447722	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447723	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447724	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447725	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447726	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447727	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447728	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447729	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0044772a	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0044772b	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0044772c	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0044772d	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0044772e	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam0044772f	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447730	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447731	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447732	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447733	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447734	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447735	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447736	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447737	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
uRam00447738	named-external	link-contract	reserved:link-contract	link-identity	ps2/progress28_structural_lift_recovered.o
